▓╬д@╜s╕╣,░╙╖~жW║┘,░╙╖~жaз},╡n░Oкм║A,╕gл╫,╜nл╫,├■зO
41080317,иNн╖е═мбм№╛╟└],╖sе_еле├йM░╧дд┐│╡є71╕╣(1╝╙),о╓ну│]е▀,121.5169748,25.0118244,д╞зйл~╣s░т╖~
41080338,иmд╞░╩дHдтз@з{,╖sе_елж┴дю░╧йMен╡є80╕╣4╝╙,о╓ну│]е▀,121.661491,25.070945,д╞зйл~╣s░т╖~
41080409,и░┐Pе°╖~к└,╖sе_ел╖s▓°░╧е┴жwжш╕Ї369╕╣,о╓ну│]е▀,121.428775,25.0104107,д╞зйл~╣s░т╖~
41080560,оц╝п═║кA╣вй▒,╖sе_елддйM░╧┤║жw╕Ї179╕╣,о╓ну│]е▀,121.50536,24.99392,д╞зйл~╣s░т╖~
41080604,▒dл░н╣л~жц,╖sе_ел▓HдЇ░╧┐│дп╕Ї94╕╣,о╓ну│]е▀,121.4517254,25.2182154,д╞зйл~╣s░т╖~
41080745,жNж╧дuз@л╟,╖sе_елдTнл░╧дн╡╪╡є65╕╣5╝╙,о╓ну│]е▀,121.4926533,25.0827071,д╞зйл~╣s░т╖~
41080772,дCдG╕gих░╙жц,╖sе_ел▓HдЇ░╧▓Hкў╕Ї21╕╣5╝╙дз2,о╓ну│]е▀,121.4566823,25.1599646,д╞зйл~╣s░т╖~
41081462,╖sо№├─∙█жц,╖sе_елкO╛Ї░╧╖sо№╕Ї122╕╣,о╓ну│]е▀,121.461315,25.023015,д╞зйл~╣s░т╖~
41081625,└│м№е°╖~к└,╖sе_елдTнл░╧╢░м№╡є79╕╣5╝╙,о╓ну│]е▀,121.488533,25.053331,д╞зйл~╣s░т╖~
41081651,╢¤л}дтдuиmз{,╖sе_елоїдs░╧е■┐│╕Ї115╕╣,о╓ну│]е▀,121.4339857,25.0564246,д╞зйл~╣s░т╖~
41081884,лмиk╗s│yдuз@л╟,╖sе_еле├йM░╧е├нs╕Ї76╕╣,о╓ну│]е▀,121.520223,25.0052659,д╞зйл~╣s░т╖~
41082912,еdй╘─R─Rиmз{,╖sе_ел╛ЁкL░╧дддs╕Ї1мq103╕╣9╝╙дз3,о╓ну│]е▀,121.421443,24.9878749,д╞зйл~╣s░т╖~
41083150,кYм¤жWй▒,╖sе_елкO╛Ї░╧┬∙дQ╕Ї2мq96╕╣,о╓ну│]е▀,121.474756,25.028525,д╞зйл~╣s░т╖~
41083216,д╣мuе°╖~к└,╖sе_елоїдs░╧дп╕q╕Ї171╕╣10╝╙,о╓ну│]е▀,121.4333302,25.0543339,д╞зйл~╣s░т╖~
41083222,п∙╢щйhйhдтз@з{,╖sе_ел╕Uи╜░╧дд║╓54дз8╕╣2╝╙,о╓ну│]е▀,121.6795947,25.1718967,д╞зйл~╣s░т╖~
41083433,▓S┤Iдu╡{жц,╖sе_ел┼a║q░╧┼aоч╕Ї242л╤9╕╣,о╓ну│]е▀,121.336357,24.959807,д╞зйл~╣s░т╖~
41083617,│═┤╡░ъ╗┌░╙жц,╖sе_елдTнл░╧ж█▒j╕Ї3мq76л╤28з╦8╕╣,о╓ну│]е▀,121.4848542,25.0739509,д╞зйл~╣s░т╖~
41083784,▓M─Rм№├C└],╖sе_ел▓HдЇ░╧н^▒M╕Ї14╕╣,о╓ну│]е▀,121.4455316,25.1695898,д╞зйл~╣s░т╖~
41084019,дd╡╛оїжб╛iе═└],╖sе_елкO╛Ї░╧й╛з╡╕Ї81╕╣(1бB2╝╙),о╓ну│]е▀,121.4619609,25.0022109,д╞зйл~╣s░т╖~
41084398,жуж╙ж╖м№оeдuз@л╟,╖sе_ел╖s▓°░╧дд╡╪╕Ї1мq108╕╣2╝╙,о╓ну│]е▀,121.4178347,25.0265985,д╞зйл~╣s░т╖~
41085018,д╗дTм№╛╟е═мбдuз@л╟,╖sе_елкLдf░╧е┴▒┌╕Ї16л╤2╕╣,о╓ну│]е▀,121.3646586,25.0745184,д╞зйл~╣s░т╖~
41085087,╡▄еd╛vл~е°╖~к└,╖sе_елж┴дю░╧дuл╪╕Ї366╕╣,о╓ну│]е▀,121.6334826,25.0598736,д╞зйл~╣s░т╖~
41085137,н╗пєдщ┴·║ыл~,╖sе_елкLдf░╧┐│кL╕Ї42дз3╕╣,о╓ну│]е▀,121.3898123,25.0774235,д╞зйл~╣s░т╖~
41085185,и╠кLкA╣вжц,╖sе_елдgл░░╧й╡жN╡є214╕╣,о╓ну│]е▀,121.4672186,24.9849379,д╞зйл~╣s░т╖~
41085431,┤Ўйi░╙жц,╖sе_елкO╛Ї░╧дддs╕Ї1мq86╕╣,о╓ну│]е▀,121.4619775,25.0100651,д╞зйл~╣s░т╖~
41085684,пuк▄╢о╛iе═╓║─жпDй▒,╖sе_ел╖s▓°░╧дд┤ф╕Ї401╕╣2╝╙,о╓ну│]е▀,121.451832,25.0471779,д╞зйл~╣s░т╖~
41085734,дkдH─╔м№оeиF└s,╖sе_ел╖чк┌░╧й·┐O╕Ї3мq108╕╣(2╝╙),о╓ну│]е▀,121.8052475,25.108456,д╞зйл~╣s░т╖~
41086543,жу│═ириmдuз{,╖sе_ел╖s▓°░╧дден╕Ї270л╤7з╦10╕╣2╝╙,о╓ну│]е▀,121.4455234,25.0507372,д╞зйл~╣s░т╖~
41086614,╝с║┬е°╖~к└,╖sе_елоїдs░╧й·з╙╕Ї2мq254л╤18╕╣(1╝╙),о╓ну│]е▀,121.426525,25.0478023,д╞зйл~╣s░т╖~
41086781,н╕░T╗R┴╨дuз{,╖sе_елдTнл░╧нл╖s╕Ї1мq50╕╣5╝╙,о╓ну│]е▀,121.5014701,25.0639189,д╞зйл~╣s░т╖~
41087613,ей╠Wдтз@з{,╖sе_ел╖s▓°░╧║╓╝╓╡є156л╤14з╦16╕╣3╝╙,о╓ну│]е▀,121.45655,25.048732,д╞зйл~╣s░т╖~
41088388,л~л╚дuз@л╟,╖sе_елддйM░╧дд┐│╡є202л╤33╕╣4╝╙,о╓ну│]е▀,121.499158,24.98921,д╞зйл~╣s░т╖~
41088423,╡г╕▄╛Ёдтз@з{,╖sе_ел╖s▓°░╧е|║√╕Ї126л╤4╕╣5╝╙,о╓ну│]е▀,121.42315,25.024133,д╞зйл~╣s░т╖~
41088839,жw▒o▀╗е°╖~к└,╖sе_елдgл░░╧<U+5FB3><U+5CEF>╡є14╕╣2╝╙,о╓ну│]е▀,121.438034,24.968371,д╞зйл~╣s░т╖~
41089176,╡с╡╖м№░╙жц,╖sе_ел▓HдЇ░╧дддs╕Ї107╕╣,о╓ну│]е▀,121.441817,25.170737,д╞зйл~╣s░т╖~
41089393,лф╝фдтдuк╬иmдuз@з{,╖sе_ел╖s▓°░╧дде┐╕Ї╖sе═л╤23дз3╕╣(4╝╙),о╓ну│]е▀,121.4168803,25.0237223,д╞зйл~╣s░т╖~
41089648,╝╓ож╣ъ╖~к└,╖sе_ел▓HдЇ░╧дjй╛╡є117╕╣9╝╙дз18,о╓ну│]е▀,121.4470706,25.177271,д╞зйл~╣s░т╖~
41089773,сp└Pе°╖~к└,╖sе_ел╛ЁкL░╧мa╢щ╡є1мq335л╤3з╦14╕╣2╝╙,о╓ну│]е▀,121.3911774,24.9563674,д╞зйл~╣s░т╖~
41089984,ж▄ш√е°╖~к└,╖sе_елоїдs░╧й·з╙╕Ї2мq214л╤16з╦8╕╣,о╓ну│]е▀,121.4268217,25.0495199,д╞зйл~╣s░т╖~
41090053,│епoдuз{,╖sе_ел╖sй▒░╧е_╖s╕Ї1мq12╕╣16╝╙,о╓ну│]е▀,121.5425872,24.97129,д╞зйл~╣s░т╖~
41090286,▓▐╗Ўе°╖~к└,╖sе_елднк╤░╧жш╢│╕Ї191╕╣2╝╙,о╓ну│]е▀,121.4477571,25.0957659,д╞зйл~╣s░т╖~
41090413,╡с╡со╔й|м№╛╟└],╖sе_ел─кмw░╧лH╕q╕Ї179╕╣(1╝╙),о╓ну│]е▀,121.4796935,25.0823845,д╞зйл~╣s░т╖~
41090429,╛ядlо╔й|м№╛╟└],╖sе_ел─кмw░╧лH╕q╕Ї179╕╣(1╝╙),о╓ну│]е▀,121.4796935,25.0823845,д╞зйл~╣s░т╖~
41090650,▓╬▒jж╩│f░╙жц,╖sе_елдKи╜░╧╡╪оpдT╡єв│вп╕╣в┤╝╙,о╓ну│]е▀,121.3992943,25.1459761,д╞зйл~╣s░т╖~
41090928,║╓╝z─▒дтз@з{,╖sе_елкO╛Ї░╧е┴┼v╕Ї302л╤22╕╣3╝╙,о╓ну│]е▀,121.4581465,25.0163307,д╞зйл~╣s░т╖~
41091270,к№││иm╣Lи╙дuз@л╟,╖sе_елдTнл░╧╢░дп╡є8╕╣4╝╙,о╓ну│]е▀,121.4865264,25.0850799,д╞зйл~╣s░т╖~
41091406,┐▓кYиmз{,╖sе_елдgл░░╧╕╬е═╕Ї55╕╣4╝╙,о╓ну│]е▀,121.44785,24.9863947,д╞зйл~╣s░т╖~
41091551,к°└s╛vлмжWй▒,╖sе_ел─кмw░╧к°║a╕Ї38дз8╕╣,о╓ну│]е▀,121.4632513,25.0828825,д╞зйл~╣s░т╖~
41091721,е╒жтм№├Cдuз@л╟,╖sе_ел╖sй▒░╧дд┐│╕Ї3мq138╕╣14╝╙дз1,о╓ну│]е▀,121.5447219,24.980306,д╞зйл~╣s░т╖~
41091807,╡╜м№║ыкoз{,╖sе_ел─кмw░╧дде┐╕Ї185л╤53╕╣,о╓ну│]е▀,121.465404,25.0837709,д╞зйл~╣s░т╖~
41092496,жч╛╟░|кA╣вй▒,╖sе_елкLдf░╧дддs╕Ї52╕╣,о╓ну│]е▀,121.3951941,25.0785868,д╞зйл~╣s░т╖~
41093164,┤┤╜{м№╛╟└],╖sе_ел╖s▓°░╧╖s┐│╡є26╕╣,о╓ну│]е▀,121.4507849,25.0368227,д╞зйл~╣s░т╖~
41093191,м№═[м№╛╟└],╖sе_елкLдf░╧дде_д@╡є82╕╣3╝╙,о╓ну│]е▀,121.3858826,25.0876376,д╞зйл~╣s░т╖~
41093262,к╓┴╔╡╖мьз▐м№├Cз{,╖sе_елдTоl░╧╛╟╢╘╕Ї172╕╣23╝╙,о╓ну│]е▀,121.3763971,24.946333,д╞зйл~╣s░т╖~
41093404,дЇпЇпЇм№оeл~░╙жц,╖sе_елддйM░╧╖s┐│╡є6л╤9дз1╕╣12╝╙,о╓ну│]е▀,121.5119266,25.0025089,д╞зйл~╣s░т╖~
41093690,┬╚жчпє╣вл~└],╖sе_елдKи╜░╧дд╡╪╕Їв▒мqв┤в▓в╖дзв╕╕╣в╕╝╙,о╓ну│]е▀,121.3992014,25.1451201,д╞зйл~╣s░т╖~
41093782,ийй╘ийиро╔й|е═мб└],╖sе_елкO╛Ї░╧к°жw╡є331л╤32╕╣,о╓ну│]е▀,121.4739098,25.0128265,д╞зйл~╣s░т╖~
41093946,╜cжmдuз@л╟,╖sе_ел─кмw░╧е┐йM╡є16л╤9╕╣7╝╙,о╓ну│]е▀,121.4695253,25.0828746,д╞зйл~╣s░т╖~
41094086,к▒м№иmз{,╖sе_елдgл░░╧й·╝w╕Ї1мq287л╤12╕╣11╝╙,о╓ну│]е▀,121.4604591,24.9772889,д╞зйл~╣s░т╖~
41094298,о╙°╩е°╖~к└,╖sе_ел─кмw░╧дддsд@╕Ї271╕╣,о╓ну│]е▀,121.472519,25.079787,д╞зйл~╣s░т╖~
41094966,▒╢м№ж╩│fжWй▒,╖sе_ел╖s▓°░╧л╪дд╡є81л╤9╕╣,о╓ну│]е▀,121.4474846,25.0362452,д╞зйл~╣s░т╖~
41095085,┬L╛ь│yлмдuз@л╟,╖sе_елдgл░░╧й╡жN╡є296л╤4╕╣4╝╙,о╓ну│]е▀,121.4646289,24.9843669,д╞зйл~╣s░т╖~
41095304,║═┤╦е°╖~к└,╖sе_елдTнл░╧дTйM╕Ї3мq101л╤11╕╣(1╝╙),о╓ну│]е▀,121.4948983,25.0725153,д╞зйл~╣s░т╖~
41095917,оRоR┤╦кLе°╖~к└,╖sе_елж┴дю░╧жX╢╢╡є67╕╣5╝╙,о╓ну│]е▀,121.6218208,25.0433129,д╞зйл~╣s░т╖~
41095938,╦бжи░╙жц,╖sе_ел╖s▓°░╧дден╕Ї132л╤2╕╣,о╓ну│]е▀,121.445133,25.046626,д╞зйл~╣s░т╖~
41096107,йg╢°е°╖~к└,╖sе_ел╖s▓°░╧дд╡╪╕Ї2мq3л╤3╕╣(1╝╙),о╓ну│]е▀,121.453577,25.0450817,д╞зйл~╣s░т╖~
41096134,╛v╖зй└╛vлмдuз@з{,╖sе_ел─кмw░╧лH╕q╕Ї271л╤6╕╣,о╓ну│]е▀,121.4785059,25.0850486,д╞зйл~╣s░т╖~
41096330,╡Dлnкeоїжб░╖▒d╛iин└],╖sе_елдTнл░╧е├жwе_╕Ї2мq131╕╣,о╓ну│]е▀,121.4839829,25.0843567,д╞зйл~╣s░т╖~
41096367,╝╓╢щ╛v├└,╖sе_елкLдf░╧дхд╞дG╕Ї1мq356╕╣дз1(1╝╙),о╓ну│]е▀,121.3734089,25.0754251,д╞зйл~╣s░т╖~
41096768,еiдAе°╖~жц,╖sе_елдTнл░╧дде┐е_╕Ї276л╤19╕╣(1╝╙),о╓ну│]е▀,121.4802547,25.0675646,д╞зйл~╣s░т╖~
41096802,┤Ёоx░╙жц,╖sе_елкO╛Ї░╧дTе┴╕Ї1мq98╕╣,о╓ну│]е▀,121.4792336,25.0214757,д╞зйл~╣s░т╖~
41096839,│ек█░╙и╞,╖sе_елкO╛Ї░╧ж█▒jи╜ж█▒j╖sз°92л╤11╕╣2╝╙,о╓ну│]е▀,121.45527,25.013547,д╞зйл~╣s░т╖~
41096866,▒M─▌м№─Rз{,╖sе_еле├йM░╧е├йM╕Ї2мq147╕╣3╝╙дз1,о╓ну│]е▀,121.5150679,25.012717,д╞зйл~╣s░т╖~
41097083,д╫▒mм№оeм№┼щ╖|└],╖sе_еле├йM░╧лOжw╕Ї262л╤1╕╣,о╓ну│]е▀,121.506016,25.01247,д╞зйл~╣s░т╖~
41097350,кYй_░╙жц,╖sе_ел─кмw░╧дддsдG╕Ї108╕╣,о╓ну│]е▀,121.472291,25.081899,д╞зйл~╣s░т╖~
41097366,и|е▀е°╖~к└,╖sе_ел╖s▓°░╧дд┤ф╕Ї642╕╣4╝╙,о╓ну│]е▀,121.451125,25.055526,д╞зйл~╣s░т╖~
41097387,│╙зQиk╛v,╖sе_елддйM░╧н√дs╕Ї449╕╣,о╓ну│]е▀,121.4805375,25.0041621,д╞зйл~╣s░т╖~
41097653,ж╖▓·╡╖▒mзйлO╛i,╖sе_елддйM░╧┤║ен╕Ї155л╤20дз3╕╣,о╓ну│]е▀,121.5134524,24.9916917,д╞зйл~╣s░т╖~
41098421,┤╢├╣йЇ┤╡дтз@з{,╖sе_елдgл░░╧дд╡╪╕Ї2мq99л╤6╕╣(1╝╙),о╓ну│]е▀,121.4393291,24.9776429,д╞зйл~╣s░т╖~
41098457,ккж╧дH│╨╖Nдтз@з{,╖sе_елдTоl░╧дд╡╪╕Ї43л╤10╕╣6╝╙,о╓ну│]е▀,121.3728596,24.9305583,д╞зйл~╣s░т╖~
41098463,е┐н{е°╖~к└,╖sе_ел╛ЁкL░╧йMен╡єв▒л╤в░в╢╕╣,о╓ну│]е▀,121.421181,24.98093,д╞зйл~╣s░т╖~
41098800,║┬─_м№оeдuз@л╟,╖sе_елкO╛Ї░╧дддs╕Ї1мq50дз3╕╣(2╝╙),о╓ну│]е▀,121.484083,25.022023,д╞зйл~╣s░т╖~
41098978,иN╝см№├C└],╖sе_ел╖s▓°░╧дден╕Ї288╕╣дз7,о╓ну│]е▀,121.4448844,25.0511597,д╞зйл~╣s░т╖~
41099287,╜пиmй@з{,╖sе_елж┴дю░╧▒d╣ч╡є141л╤3╕╣8╝╙дз2,о╓ну│]е▀,121.621282,25.067163,д╞зйл~╣s░т╖~
41099701,оVе╣дuз@з{,╖sе_ел╛ЁкL░╧дддs╕Ї2мq151л╤8з╦11╕╣4╝╙,о╓ну│]е▀,121.4063523,24.9778349,д╞зйл~╣s░т╖~
41099771,мR║╙дuз@л╟,╖sе_елддйM░╧┤║ен╕Ї268╕╣10╝╙дз1,о╓ну│]е▀,121.5145187,24.9925746,д╞зйл~╣s░т╖~
41099842,╡▄йgе°╖~к└,╖sе_елддйM░╧│sл░╕Ї258╕╣6╝╙дз3,о╓ну│]е▀,121.4869174,24.9965494,д╞зйл~╣s░т╖~
41099863,й[╠░╛v┤Y,╖sе_елддйM░╧ж█е▀╕Ї193╕╣(1╝╙),о╓ну│]е▀,121.52411,24.9913829,д╞зйл~╣s░т╖~
41099890,еь║┐░ъ╗┌е°╖~к└,╖sе_ел╖s▓°░╧дде┐╕Ї700дз21╕╣(1╝╙),о╓ну│]е▀,121.4186539,25.0279669,д╞зйл~╣s░т╖~
41099955,й_║Zе°╖~к└,╖sе_ел─кмw░╧дде┐╕Ї293╕╣3╝╙,о╓ну│]е▀,121.466629,25.088044,д╞зйл~╣s░т╖~
41099961,лCмK╣ъ╖~к└,╖sе_ел╖s▓°░╧лф╖╜╕Ї82л╤21╕╣(2╝╙),о╓ну│]е▀,121.461693,25.0452449,д╞зйл~╣s░т╖~
41100003,╣┼жим№оeм№╛vзўо╞жц,╖sе_ел┼a║q░╧┼aоч╕Ї331╕╣,о╓ну│]е▀,121.3335127,24.9617319,д╞зйл~╣s░т╖~
41100094,жt╘╨░ъ╗┌╣ъ╖~к└,╖sе_ел▓HдЇ░╧е┴▒┌╕Ї50л╤24╕╣8╝╙,о╓ну│]е▀,121.4611165,25.1357036,д╞зйл~╣s░т╖~
41100518,╣йм├їWе°╖~к└,╖sе_елдgл░░╧ддеб╕Ї2мq50л╤2з╦5дз3╕╣,о╓ну│]е▀,121.4422446,24.9797585,д╞зйл~╣s░т╖~
41100572,и╚╨╠░ъ╗┌кA╣в,╖sе_елкO╛Ї░╧е┴е═╕Ї2мq234л╤21╕╣(1╝╙),о╓ну│]е▀,121.4689417,25.0228084,д╞зйл~╣s░т╖~
41100616,е■│q╕Їн╣л~жц,╖sе_елж┴дю░╧▓╗╢│╡є10л╤7╕╣3╝╙,о╓ну│]е▀,121.646484,25.089567,д╞зйл~╣s░т╖~
41100741,и╬м╒╣ъ╖~к└,╖sе_елдTнл░╧ио╕Ї└Y╡є117л╤29╕╣3╝╙,о╓ну│]е▀,121.4850891,25.0754038,д╞зйл~╣s░т╖~
41101241,дW╝№е°╖~к└,╖sе_елдTнл░╧дOжц╕Ї2мq97╕╣3╝╙,о╓ну│]е▀,121.4827475,25.0759324,д╞зйл~╣s░т╖~
41101278,д╡кЎе°╖~к└,╖sе_елдTоl░╧╛╟╢╘╕Ї190дз2╕╣5╝╙,о╓ну│]е▀,121.3771741,24.9471847,д╞зйл~╣s░т╖~
41101349,д╫йgнiе°╖~к└,╖sе_елдTнл░╧нлжw╡є90╕╣2╝╙,о╓ну│]е▀,121.4923394,25.0564774,д╞зйл~╣s░т╖~
41101690,▓Q┤@дuз@л╟,╖sе_елкO╛Ї░╧дде┐╕Ї1л╤4╕╣,о╓ну│]е▀,121.4555954,25.0118608,д╞зйл~╣s░т╖~
41101903,оaкQе°╖~к└,╖sе_ел╖s▓°░╧дд┤ф╕Ї406л╤1з╦2╕╣,о╓ну│]е▀,121.4525104,25.0501548,д╞зйл~╣s░т╖~
41102305,└їу|кA╣вй▒,╖sе_елкO╛Ї░╧е|║√╕Ї199╕╣(1╝╙),о╓ну│]е▀,121.463851,25.0269616,д╞зйл~╣s░т╖~
41102488,─_║yо╔й|└],╖sе_еле├йM░╧ж╦кL╕Ї51╕╣2╝╙,о╓ну│]е▀,121.5181733,25.0140443,д╞зйл~╣s░т╖~
41110712,║_╢ще═мбм№оeз{,╖sе_ел╖s▓°░╧╖sої╕Ї8╕╣,о╓ну│]е▀,121.4497908,25.0328898,д╞зйл~╣s░т╖~
41121204,к@йЇ╣qдlе°╖~к└,╖sе_ел╖sй▒░╧дде┐╕Ї76л╤11з╦18╕╣3╝╙,о╓ну│]е▀,121.5438586,24.971627,д╞зйл~╣s░т╖~
41131391,кЎжим№оeм№╛vзўо╞жц,╖sе_ел╖s▓°░╧йў╢й╡є17╕╣,о╓ну│]е▀,121.4542655,25.0509925,д╞зйл~╣s░т╖~
41172961,└uмбоїжбм№оe▓°╢щ╖|└],╖sе_елдTнл░╧нл╢з╕Ї3мq170╕╣(1ж▄3╝╙),о╓ну│]е▀,,,д╞зйл~╣s░т╖~
41174118,д╕┤Iл~дu╡{е°╖~к└,╖sе_елкLдf░╧ж█▒jдK╡є7╕╣,о╓ну│]е▀,121.4004266,25.0763372,д╞зйл~╣s░т╖~
41189203,╣┼┬EзN╢╝п╕,╖sе_елддйM░╧┤║жw╕Ї199╕╣,о╓ну│]е▀,121.5049208,24.9928262,д╞зйл~╣s░т╖~
41218349,┤IйyйЇе°╖~к└,╖sе_елкO╛Ї░╧░ъ╝y╕Ї21╕╣(1╝╙),о╓ну│]е▀,121.458566,24.995612,д╞зйл~╣s░т╖~
41231764,мK│sжц,╖sе_еле├йM░╧ж╦кL╕Ї169╕╣(2╝╙),о╓ну│]е▀,121.5206405,25.0100721,д╞зйл~╣s░т╖~
41231785,д@╕█├─∙█й▒,╖sе_елкO╛Ї░╧й▓дд╕Ї62╕╣,о╓ну│]е▀,121.4568853,25.0096849,д╞зйл~╣s░т╖~
41327640,е▓╢Rе°╖~к└,╖sе_елкLдf░╧лn╢╒е|╡є196л╤28╕╣7╝╙,о╓ну│]е▀,121.3575214,25.07297,д╞зйл~╣s░т╖~
41363510,╢°╜{╢оо╔й|м№е╥жWй▒,╖sе_елкO╛Ї░╧└]лeкF╕Ї39дз1╕╣(2╝╙),о╓ну│]е▀,121.4609472,25.0073632,д╞зйл~╣s░т╖~
41363526,└A╝wн╣л~к└,╖sе_елддйM░╧жwйM╕Ї41╕╣,о╓ну│]е▀,121.5096565,24.9945455,д╞зйл~╣s░т╖~
41363589,к┌лFдuз{,╖sе_елдgл░░╧й╡йM╕Ї108л╤2з╦6╕╣4╝╙,о╓ну│]е▀,121.4669953,24.9895672,д╞зйл~╣s░т╖~
41363770,н┐и╬▓·м№оe└],╖sе_елдTнл░╧нл╖s╕Ї2мq42╕╣14╝╙дз7,о╓ну│]е▀,121.4988123,25.0623638,д╞зйл~╣s░т╖~
41363949,иmл╟││╢hдuз@л╟,╖sе_елкўдs░╧дд╡╪╕Ї127╕╣3╝╙,о╓ну│]е▀,121.6331838,25.2207973,д╞зйл~╣s░т╖~
41364551,╢°║√и╚дuз{,╖sе_елкLдf░╧дхд╞дG╕Ї2мq157╕╣18╝╙дз2,о╓ну│]е▀,121.3801001,25.0837251,д╞зйл~╣s░т╖~
41364623,─_й[е°╖~к└,╖sе_елддйM░╧дд┐│╡є125л╤5дз3╕╣,о╓ну│]е▀,121.5002869,24.9918151,д╞зйл~╣s░т╖~
41364779,┤╣╡╪м№оeе═мб└],╖sе_елдgл░░╧ддеб╕Ї1мq168╕╣,о╓ну│]е▀,121.443117,24.980818,д╞зйл~╣s░т╖~
41364882,┴J█uе°╖~к└,╖sе_ел─кмw░╧е┴е═╡є18╕╣5╝╙,о╓ну│]е▀,121.4728212,25.0790426,д╞зйл~╣s░т╖~
41364911,лC╜пдтдuз{,╖sе_елддйM░╧дде┐╕Ї211л╤52╕╣11╝╙,о╓ну│]е▀,121.4969689,24.9936024,д╞зйл~╣s░т╖~
41365279,║yлф╝wе°╖~к└,╖sе_елдTоl░╧дT╛Ё╕Ї263╕╣13╝╙,о╓ну│]е▀,121.3789909,24.9433749,д╞зйл~╣s░т╖~
41365545,╡╡▓bн╗к┌└°м№├Cдuз@л╟,╖sе_елдTоl░╧дд╡╪╕Ї75л╤14╕╣,о╓ну│]е▀,121.3723426,24.9297113,д╞зйл~╣s░т╖~
41365566,и╩кЎе═мбм№╛╟з{,╖sе_еле├йM░╧┤╝е·╡є59╕╣(1╝╙),о╓ну│]е▀,121.5170676,24.9977804,д╞зйл~╣s░т╖~
41366158,жЎ║╓┬хзўжц,╖sе_елкLдf░╧дхд╞дG╕Ї1мq68л╤29╕╣9╝╙,о╓ну│]е▀,121.3667571,25.0690714,д╞зйл~╣s░т╖~
41367179,╢╘╗Ї╛у┼щ│yлмдuз@л╟,╖sе_елж┴дю░╧е░╣D╡є11╕╣,о╓ну│]е▀,121.6171133,25.0487396,д╞зйл~╣s░т╖~
41367190,┴┬┴┬зAк╬иmз{,╖sе_елкO╛Ї░╧дj╞[╕ЇдGмq69л╤6╕╣,о╓ну│]е▀,121.4469057,25.0021328,д╞зйл~╣s░т╖~
41368450,╕sкЎм№оeдuз@з{,╖sе_еле├йM░╧ж╦кL╕Ї148л╤5╕╣(1╝╙),о╓ну│]е▀,121.5199532,25.0105522,д╞зйл~╣s░т╖~
41368613,н╫╢о└Rм№оeз{,╖sе_ел─кмw░╧к°жw╡єв▒в▓л╤в░в▒╕╣,о╓ну│]е▀,121.4635352,25.0787796,д╞зйл~╣s░т╖~
41368677,л┬л┬│yлмжWй▒,╖sе_елдTнл░╧ио╕Ї└Y╡є95╕╣(1╝╙),о╓ну│]е▀,121.4844777,25.0744212,д╞зйл~╣s░т╖~
41368796,и╠┤Aм№оeз{,╖sе_елкO╛Ї░╧дхд╞╕Ї2мq182л╤3з╦87╕╣22╝╙,о╓ну│]е▀,121.4728145,25.0293246,д╞зйл~╣s░т╖~
41369021,┤Aз░─R╜oм№оeм№┼щдuз@з{,╖sе_ел▓HдЇ░╧е┴┼v╕Ї157╕╣(2╝╙),о╓ну│]е▀,121.460107,25.136048,д╞зйл~╣s░т╖~
41369182,д}дOе°╖~к└,╖sе_ел╖sй▒░╧жw▓╗╕Ї102л╤122╕╣,о╓ну│]е▀,121.4840451,24.9643823,д╞зйл~╣s░т╖~
41369227,├╣иf╡╖║ыл~жWй▒,╖sе_ел╛ЁкL░╧дj╢о╕Їв▒в╡в╖╕╣,о╓ну│]е▀,121.3801213,24.9463551,д╞зйл~╣s░т╖~
41369612,╪pл}░╙жц,╖sе_елдTнл░╧дOжц╕Ї2мq27╕╣5╝╙,о╓ну│]е▀,121.482037,25.072765,д╞зйл~╣s░т╖~
41369726,╢▓╢▓о╔й|м№╖√╛╟нb,╖sе_ел╖s▓°░╧л╪┐│╡є31╕╣(1╝╙),о╓ну│]е▀,121.4499044,25.0364619,д╞зйл~╣s░т╖~
41369768,й·╝фжц╛Pе°╖~к└,╖sе_елддйM░╧╢ъ│q╕Ї296л╤5╕╣4╝╙,о╓ну│]е▀,121.4877171,24.9891501,д╞зйл~╣s░т╖~
41370097,дC╕ндтдuиmдuз@л╟,╖sе_ел╖s▓°░╧╖sе_дj╣D7мq360╕╣5╝╙,о╓ну│]е▀,121.4134357,25.0303723,д╞зйл~╣s░т╖~
41370224,ймж╠е°╖~к└,╖sе_ел╖s▓°░╧жш▓▒╡є416л╤21╕╣4╝╙,о╓ну│]е▀,121.4267778,25.012472,д╞зйл~╣s░т╖~
41370322,дpл╤м№╛vжWй▒,╖sе_ел▓HдЇ░╧н^▒M╕Ї21л╤17╕╣,о╓ну│]е▀,121.4447848,25.1696744,д╞зйл~╣s░т╖~
41370532,║yдlе°╖~к└,╖sе_ел╛ЁкL░╧дд╡╪╕Ї37л╤10╕╣(2╝╙),о╓ну│]е▀,121.4240145,24.9831307,д╞зйл~╣s░т╖~
41370569,еь╫^м№оeз{,╖sе_ел╖s▓°░╧╖s▓°╕Ї273╕╣(1╝╙),о╓ну│]е▀,121.453963,25.0344939,д╞зйл~╣s░т╖~
